OrderDetailKey,OrderHeaderKey,CustomerKey,ProductKey,FacilityKey,TransactionDate,BillDate,,,,
497,152,19,813,2,2/10/2022,11/25/2022,,,,
498,29,10,197,10,2/10/2022,7/25/2022,,,,
499,104,9,164,6,2/10/2022,10/8/2022,,,,
500,69,6,633,5,2/10/2022,9/3/2022,,,,
501,164,20,726,8,2/10/2022,12/7/2022,,,,
502,45,10,956,9,2/10/2022,8/10/2022,,,,
503,287,9,711,2,2/10/2022,4/10/2023,,,,
504,190,17,345,4,2/10/2022,1/2/2023,,,,
505,58,6,702,4,2/10/2022,8/23/2022,,,,
506,8,7,939,2,2/10/2022,7/4/2022,,,,
507,20,2,293,5,2/10/2022,7/16/2022,,,,
508,104,18,956,5,2/10/2022,10/8/2022,,,,
509,96,9,487,1,2/10/2022,9/30/2022,,,,
510,92,18,713,10,2/10/2022,9/26/2022,,,,
511,75,19,994,1,2/10/2022,9/9/2022,,,,
512,57,1,57,1,2/10/2022,8/22/2022,,,,
513,53,6,118,7,2/10/2022,8/18/2022,,,,
514,9,6,491,9,2/10/2022,7/5/2022,,,,
515,131,18,412,6,2/10/2022,11/4/2022,,,,
516,384,17,553,5,2/10/2022,7/17/2023,,,,
517,133,3,648,4,2/10/2022,11/6/2022,,,,
518,173,12,552,4,2/10/2022,12/16/2022,,,,
519,183,5,41,7,2/10/2022,12/26/2022,,,,
520,72,17,690,6,2/10/2022,9/6/2022,,,,
521,163,1,345,4,2/10/2022,12/6/2022,,,,
522,341,19,56,8,2/10/2022,6/4/2023,,,,
523,245,6,330,4,2/10/2022,2/27/2023,,,,
524,260,10,637,6,2/10/2022,3/14/2023,,,,
525,146,16,269,6,2/10/2022,11/19/2022,,,,
526,356,20,437,10,2/10/2022,6/19/2023,,,,
527,35,12,115,3,2/10/2022,7/31/2022,,,,
528,15,15,346,7,2/10/2022,7/11/2022,,,,
529,312,3,700,5,2/11/2022,5/6/2023,,,,
530,370,13,246,9,2/11/2022,7/3/2023,,,,
531,85,12,397,3,2/11/2022,9/19/2022,,,,
532,601,14,933,8,2/11/2022,2/19/2024,,,,
533,63,20,911,10,2/11/2022,8/28/2022,,,,
534,164,2,379,10,2/11/2022,12/7/2022,,,,
535,157,4,135,6,2/11/2022,11/30/2022,,,,
536,106,16,475,8,2/11/2022,10/10/2022,,,,
537,88,3,411,10,2/11/2022,9/22/2022,,,,
538,201,1,311,9,2/11/2022,1/13/2023,,,,
539,124,12,128,4,2/11/2022,10/28/2022,,,,
540,122,2,9,4,2/11/2022,10/26/2022,,,,
541,141,11,252,1,2/11/2022,11/14/2022,,,,
542,76,14,987,2,2/11/2022,9/10/2022,,,,
543,90,8,805,6,2/11/2022,9/24/2022,,,,
544,255,10,594,2,2/11/2022,3/9/2023,,,,
545,148,5,449,1,2/11/2022,11/21/2022,,,,
546,60,1,431,7,2/11/2022,8/25/2022,,,,
547,42,5,263,9,2/11/2022,8/7/2022,,,,
548,120,12,192,8,2/11/2022,10/24/2022,,,,
549,229,4,931,9,2/11/2022,2/10/2023,,,,
550,229,14,68,5,2/11/2022,2/10/2023,,,,
551,36,14,414,8,2/11/2022,8/1/2022,,,,
552,13,6,382,1,2/11/2022,7/9/2022,,,,
553,32,14,349,5,2/11/2022,7/28/2022,,,,
554,21,14,199,4,2/11/2022,7/17/2022,,,,
555,173,8,223,2,2/11/2022,12/16/2022,,,,
556,115,2,824,5,2/11/2022,10/19/2022,,,,
557,144,3,192,3,2/11/2022,11/17/2022,,,,
558,27,16,617,9,2/11/2022,7/23/2022,,,,
559,81,7,242,6,2/11/2022,9/15/2022,,,,
560,121,9,785,4,2/11/2022,10/25/2022,,,,
561,194,19,353,7,2/11/2022,1/6/2023,,,,
562,121,13,143,10,2/11/2022,10/25/2022,,,,
563,261,8,891,6,2/11/2022,3/15/2023,,,,
564,1,18,474,1,2/11/2022,4/11/2022,,,,
565,1,10,399,5,2/11/2022,4/11/2022,,,,
566,4,18,177,2,2/11/2022,6/10/2022,,,,
567,2,15,366,6,2/11/2022,4/26/2022,,,,
568,3,13,587,3,2/11/2022,5/11/2022,,,,
569,120,11,264,9,2/13/2022,10/24/2022,,,,
570,79,18,902,10,2/13/2022,9/13/2022,,,,
571,131,2,558,7,2/13/2022,11/4/2022,,,,
572,8,10,845,1,2/13/2022,7/4/2022,,,,
573,138,18,989,2,2/13/2022,11/11/2022,,,,
574,159,1,406,9,2/13/2022,12/2/2022,,,,
575,202,10,170,5,2/13/2022,1/14/2023,,,,
576,138,16,739,3,2/13/2022,11/11/2022,,,,
577,77,19,38,5,2/14/2022,9/11/2022,,,,
578,227,1,583,2,2/14/2022,2/8/2023,,,,
579,227,6,962,2,2/14/2022,2/8/2023,,,,
580,45,5,120,6,2/14/2022,8/10/2022,,,,
581,410,6,29,5,2/14/2022,8/12/2023,,,,
582,166,6,519,6,2/14/2022,12/9/2022,,,,
583,133,8,784,6,2/14/2022,11/6/2022,,,,
584,106,15,712,2,2/14/2022,10/10/2022,,,,
585,109,6,527,8,2/14/2022,10/13/2022,,,,
586,197,6,514,3,2/14/2022,1/9/2023,,,,
587,229,7,131,7,2/14/2022,2/10/2023,,,,
588,145,7,580,7,2/14/2022,11/18/2022,,,,
589,164,11,916,2,2/14/2022,12/7/2022,,,,
590,235,18,455,7,2/14/2022,2/16/2023,,,,
591,198,6,674,10,2/14/2022,1/10/2023,,,,
592,54,7,552,10,2/14/2022,8/19/2022,,,,
593,43,9,575,7,2/14/2022,8/8/2022,,,,
594,12,8,288,3,2/14/2022,7/8/2022,,,,
595,262,18,538,10,2/14/2022,3/16/2023,,,,
596,479,9,773,8,2/14/2022,10/20/2023,,,,
597,18,15,219,7,2/14/2022,7/14/2022,,,,
598,20,3,410,10,2/14/2022,7/16/2022,,,,
599,27,4,829,8,2/14/2022,7/23/2022,,,,
600,28,13,262,6,2/14/2022,7/24/2022,,,,
601,68,5,322,4,2/14/2022,9/2/2022,,,,
602,155,6,286,9,2/14/2022,11/28/2022,,,,
603,55,18,808,2,2/14/2022,8/20/2022,,,,
604,51,15,500,6,2/14/2022,8/16/2022,,,,
605,15,18,680,4,2/14/2022,7/11/2022,,,,
606,155,3,749,2,2/14/2022,11/28/2022,,,,
607,22,11,760,8,2/14/2022,7/18/2022,,,,
608,401,20,47,3,2/14/2022,8/3/2023,,,,
609,464,13,808,3,2/14/2022,10/5/2023,,,,
610,343,8,574,3,2/14/2022,6/6/2023,,,,
611,183,1,823,5,2/14/2022,12/26/2022,,,,
612,122,15,562,9,2/14/2022,10/26/2022,,,,
613,370,14,299,6,2/14/2022,7/3/2023,,,,
614,211,2,696,8,2/14/2022,1/23/2023,,,,
615,107,14,805,10,2/14/2022,10/11/2022,,,,
616,165,17,249,2,2/14/2022,12/8/2022,,,,
617,107,9,87,3,2/14/2022,10/11/2022,,,,
618,143,5,302,8,2/14/2022,11/16/2022,,,,
619,143,12,657,6,2/14/2022,11/16/2022,,,,
620,107,7,341,3,2/14/2022,10/11/2022,,,,
621,137,9,173,6,2/14/2022,11/10/2022,,,,
622,12,4,9,5,2/14/2022,7/8/2022,,,,
623,89,6,509,3,2/14/2022,9/23/2022,,,,
624,107,6,174,8,2/14/2022,10/11/2022,,,,
625,103,14,47,10,2/14/2022,10/7/2022,,,,
626,107,14,341,7,2/14/2022,10/11/2022,,,,
627,107,9,643,1,2/14/2022,10/11/2022,,,,
628,107,2,909,5,2/14/2022,10/11/2022,,,,
629,107,13,183,2,2/14/2022,10/11/2022,,,,
630,75,2,650,7,2/14/2022,9/9/2022,,,,
631,23,14,999,7,2/14/2022,7/19/2022,,,,
632,107,8,553,9,2/14/2022,10/11/2022,,,,
633,170,14,906,8,2/14/2022,12/13/2022,,,,
634,82,8,172,8,2/14/2022,9/16/2022,,,,
635,26,8,745,10,2/14/2022,7/22/2022,,,,
636,26,13,750,8,2/14/2022,7/22/2022,,,,
637,130,14,885,4,2/14/2022,11/3/2022,,,,
638,43,8,348,5,2/14/2022,8/8/2022,,,,
639,43,12,494,9,2/14/2022,8/8/2022,,,,
640,65,7,229,2,2/14/2022,8/30/2022,,,,
641,69,4,205,5,2/14/2022,9/3/2022,,,,
642,68,9,368,7,2/14/2022,9/2/2022,,,,
643,36,2,820,8,2/14/2022,8/1/2022,,,,
644,110,18,648,1,2/14/2022,10/14/2022,,,,
645,110,18,326,4,2/14/2022,10/14/2022,,,,
646,69,2,591,2,2/14/2022,9/3/2022,,,,
647,117,8,219,6,2/14/2022,10/21/2022,,,,
648,98,10,915,8,2/14/2022,10/2/2022,,,,
649,100,10,606,1,2/14/2022,10/4/2022,,,,
650,99,9,619,1,2/14/2022,10/3/2022,,,,
651,135,13,300,9,2/14/2022,11/8/2022,,,,
652,111,9,292,9,2/14/2022,10/15/2022,,,,
653,84,18,1000,3,2/14/2022,9/18/2022,,,,
654,311,19,215,2,2/14/2022,5/5/2023,,,,
655,203,10,49,6,2/14/2022,1/15/2023,,,,
656,653,3,645,7,2/15/2022,4/11/2024,,,,
657,114,20,522,2,2/15/2022,10/18/2022,,,,
658,89,15,159,7,2/15/2022,9/23/2022,,,,
659,61,16,797,8,2/15/2022,8/26/2022,,,,
660,52,15,5,4,2/15/2022,8/17/2022,,,,
661,263,13,238,9,2/15/2022,3/17/2023,,,,
662,62,3,444,4,2/15/2022,8/27/2022,,,,
663,75,8,152,5,2/15/2022,9/9/2022,,,,
664,62,3,927,2,2/15/2022,8/27/2022,,,,
665,47,18,796,4,2/15/2022,8/12/2022,,,,
666,506,12,701,2,2/15/2022,11/16/2023,,,,
667,125,18,769,6,2/15/2022,10/29/2022,,,,
668,164,3,40,5,2/15/2022,12/7/2022,,,,
669,164,2,538,6,2/15/2022,12/7/2022,,,,
670,18,11,612,7,2/15/2022,7/14/2022,,,,
671,78,14,486,10,2/15/2022,9/12/2022,,,,
672,25,17,7,5,2/15/2022,7/21/2022,,,,
673,279,4,507,10,2/15/2022,4/2/2023,,,,
674,19,17,265,9,2/15/2022,7/15/2022,,,,
675,148,12,436,1,2/15/2022,11/21/2022,,,,
676,18,6,77,10,2/15/2022,7/14/2022,,,,
677,78,8,884,6,2/15/2022,9/12/2022,,,,
678,108,13,158,5,2/15/2022,10/12/2022,,,,
679,215,11,63,4,2/15/2022,1/27/2023,,,,
680,71,8,546,4,2/15/2022,9/5/2022,,,,
681,154,3,661,1,2/15/2022,11/27/2022,,,,
682,222,1,448,7,2/15/2022,2/3/2023,,,,
683,97,19,659,8,2/15/2022,10/1/2022,,,,
684,65,4,634,3,2/15/2022,8/30/2022,,,,
685,168,9,449,6,2/15/2022,12/11/2022,,,,
686,138,5,512,4,2/15/2022,11/11/2022,,,,
687,518,12,432,10,2/15/2022,11/28/2023,,,,
688,542,18,39,9,2/15/2022,12/22/2023,,,,
689,58,3,226,5,2/15/2022,8/23/2022,,,,
690,193,9,859,1,2/15/2022,1/5/2023,,,,
691,18,15,943,2,2/15/2022,7/14/2022,,,,
692,169,15,155,7,2/15/2022,12/12/2022,,,,
693,135,13,145,3,2/15/2022,11/8/2022,,,,
694,132,16,974,4,2/15/2022,11/5/2022,,,,
695,132,4,24,9,2/15/2022,11/5/2022,,,,
696,380,1,984,5,2/15/2022,7/13/2023,,,,
697,109,12,202,6,2/15/2022,10/13/2022,,,,
698,70,9,699,4,2/15/2022,9/4/2022,,,,
699,165,10,991,3,2/15/2022,12/8/2022,,,,
700,23,13,603,5,2/15/2022,7/19/2022,,,,
701,293,19,607,3,2/15/2022,4/16/2023,,,,
702,109,7,955,9,2/15/2022,10/13/2022,,,,
703,70,5,367,3,2/15/2022,9/4/2022,,,,
704,157,15,222,9,2/15/2022,11/30/2022,,,,
705,157,9,229,8,2/15/2022,11/30/2022,,,,
706,157,12,833,10,2/15/2022,11/30/2022,,,,
707,246,11,785,3,2/16/2022,2/28/2023,,,,
708,239,18,216,1,2/16/2022,2/20/2023,,,,
709,244,13,188,8,2/16/2022,2/26/2023,,,,
710,244,12,30,5,2/16/2022,2/26/2023,,,,
711,204,9,546,4,2/16/2022,1/16/2023,,,,
712,109,2,34,7,2/16/2022,10/13/2022,,,,
713,81,9,681,3,2/16/2022,9/15/2022,,,,
714,252,8,805,6,2/16/2022,3/6/2023,,,,
715,217,17,669,3,2/16/2022,1/29/2023,,,,
716,73,15,501,1,2/16/2022,9/7/2022,,,,
717,109,4,974,4,2/16/2022,10/13/2022,,,,
718,31,19,495,1,2/16/2022,7/27/2022,,,,
719,109,11,646,7,2/16/2022,10/13/2022,,,,
720,129,14,450,6,2/16/2022,11/2/2022,,,,
721,169,2,287,2,2/16/2022,12/12/2022,,,,
722,229,1,979,8,2/16/2022,2/10/2023,,,,
723,127,7,956,9,2/16/2022,10/31/2022,,,,
724,43,8,713,7,2/16/2022,8/8/2022,,,,
725,35,8,987,8,2/16/2022,7/31/2022,,,,
726,46,7,60,6,2/16/2022,8/11/2022,,,,
727,97,1,651,6,2/16/2022,10/1/2022,,,,
728,24,17,688,10,2/16/2022,7/20/2022,,,,
729,37,11,808,10,2/16/2022,8/2/2022,,,,
730,90,4,27,10,2/16/2022,9/24/2022,,,,
731,135,12,67,3,2/16/2022,11/8/2022,,,,
732,229,17,121,4,2/16/2022,2/10/2023,,,,
733,229,6,374,8,2/16/2022,2/10/2023,,,,
734,325,13,820,8,2/16/2022,5/19/2023,,,,
735,134,14,755,6,2/16/2022,11/7/2022,,,,
736,109,9,170,9,2/16/2022,10/13/2022,,,,
737,79,14,517,3,2/16/2022,9/13/2022,,,,
738,258,4,807,4,2/16/2022,3/12/2023,,,,
739,57,6,639,5,2/16/2022,8/22/2022,,,,
740,49,10,149,10,2/16/2022,8/14/2022,,,,
741,538,14,590,3,2/16/2022,12/18/2023,,,,
742,89,12,52,3,2/16/2022,9/23/2022,,,,
743,15,10,799,1,2/16/2022,7/11/2022,,,,
744,99,1,920,3,2/16/2022,10/3/2022,,,,
745,136,12,311,5,2/16/2022,11/9/2022,,,,
746,142,7,308,10,2/16/2022,11/15/2022,,,,
747,79,7,430,8,2/16/2022,9/13/2022,,,,
748,173,2,809,6,2/16/2022,12/16/2022,,,,
749,51,17,969,2,2/16/2022,8/16/2022,,,,
750,88,6,968,3,2/16/2022,9/22/2022,,,,
751,176,16,141,6,2/16/2022,12/19/2022,,,,
752,20,7,356,1,2/16/2022,7/16/2022,,,,
753,111,14,773,5,2/16/2022,10/15/2022,,,,
754,80,8,276,9,2/16/2022,9/14/2022,,,,
755,79,4,957,6,2/16/2022,9/13/2022,,,,
756,10,5,465,10,2/16/2022,7/6/2022,,,,
757,30,18,376,6,2/16/2022,7/26/2022,,,,
758,517,17,687,6,2/16/2022,11/27/2023,,,,
759,57,18,68,5,2/16/2022,8/22/2022,,,,
760,50,17,184,9,2/16/2022,8/15/2022,,,,
761,50,3,908,8,2/16/2022,8/15/2022,,,,
762,51,12,31,5,2/16/2022,8/16/2022,,,,
763,261,9,942,6,2/16/2022,3/15/2023,,,,
764,246,13,124,4,2/16/2022,2/28/2023,,,,
765,70,12,342,2,2/16/2022,9/4/2022,,,,
766,95,11,926,2,2/16/2022,9/29/2022,,,,
767,78,12,465,7,2/16/2022,9/12/2022,,,,
768,192,15,662,10,2/16/2022,1/4/2023,,,,
769,78,5,506,8,2/16/2022,9/12/2022,,,,
770,145,6,485,1,2/16/2022,11/18/2022,,,,
771,304,2,56,7,2/16/2022,4/27/2023,,,,
772,179,19,765,9,2/16/2022,12/22/2022,,,,
773,308,5,321,3,2/16/2022,5/2/2023,,,,
774,142,6,955,3,2/16/2022,11/15/2022,,,,
775,197,18,738,2,2/16/2022,1/9/2023,,,,
776,109,13,152,7,2/16/2022,10/13/2022,,,,
777,534,13,563,7,2/16/2022,12/14/2023,,,,
778,109,1,224,10,2/16/2022,10/13/2022,,,,
779,149,8,516,6,2/17/2022,11/22/2022,,,,
780,452,3,895,8,2/17/2022,9/23/2023,,,,
781,297,20,740,1,2/17/2022,4/20/2023,,,,
782,140,17,521,2,2/17/2022,11/13/2022,,,,
783,120,17,74,1,2/17/2022,10/24/2022,,,,
784,140,12,839,2,2/17/2022,11/13/2022,,,,
785,170,9,331,8,2/17/2022,12/13/2022,,,,
786,101,4,481,4,2/17/2022,10/5/2022,,,,
787,80,10,572,7,2/17/2022,9/14/2022,,,,
788,185,17,33,10,2/17/2022,12/28/2022,,,,
789,436,4,133,3,2/17/2022,9/7/2023,,,,
790,190,9,799,6,2/17/2022,1/2/2023,,,,
791,113,1,865,2,2/17/2022,10/17/2022,,,,
792,29,11,947,4,2/17/2022,7/25/2022,,,,
793,57,18,380,3,2/17/2022,8/22/2022,,,,
794,26,1,745,5,2/17/2022,7/22/2022,,,,
795,40,20,710,5,2/17/2022,8/5/2022,,,,
796,101,14,868,2,2/17/2022,10/5/2022,,,,
797,22,4,601,2,2/17/2022,7/18/2022,,,,
798,25,19,878,7,2/17/2022,7/21/2022,,,,
799,54,20,852,2,2/17/2022,8/19/2022,,,,
800,18,19,665,6,2/17/2022,7/14/2022,,,,
801,50,19,473,8,2/17/2022,8/15/2022,,,,
802,50,15,301,2,2/17/2022,8/15/2022,,,,
803,50,7,232,6,2/17/2022,8/15/2022,,,,
804,50,17,871,5,2/17/2022,8/15/2022,,,,
805,50,3,908,9,2/17/2022,8/15/2022,,,,
806,50,12,594,1,2/17/2022,8/15/2022,,,,
807,30,5,603,1,2/17/2022,7/26/2022,,,,
808,169,12,690,4,2/17/2022,12/12/2022,,,,
809,60,6,483,9,2/17/2022,8/25/2022,,,,
810,94,14,976,10,2/17/2022,9/28/2022,,,,
811,169,1,107,2,2/17/2022,12/12/2022,,,,
812,140,9,162,4,2/17/2022,11/13/2022,,,,
813,337,8,155,2,2/17/2022,5/31/2023,,,,
814,140,7,336,5,2/17/2022,11/13/2022,,,,
815,169,11,587,1,2/17/2022,12/12/2022,,,,
816,121,2,482,2,2/17/2022,10/25/2022,,,,
817,87,13,829,8,2/17/2022,9/21/2022,,,,
818,172,2,794,2,2/17/2022,12/15/2022,,,,
819,96,5,607,8,2/17/2022,9/30/2022,,,,
820,209,13,729,4,2/17/2022,1/21/2023,,,,
821,166,15,592,4,2/17/2022,12/9/2022,,,,
822,184,20,655,5,2/17/2022,12/27/2022,,,,
823,269,13,43,6,2/17/2022,3/23/2023,,,,
824,233,4,175,10,2/17/2022,2/14/2023,,,,
825,86,12,832,8,2/17/2022,9/20/2022,,,,
826,246,20,603,9,2/17/2022,2/28/2023,,,,
827,269,14,30,6,2/17/2022,3/23/2023,,,,
828,33,7,741,2,2/17/2022,7/29/2022,,,,
829,16,18,127,1,2/17/2022,7/12/2022,,,,
830,110,5,585,5,2/17/2022,10/14/2022,,,,
831,15,13,915,9,2/17/2022,7/11/2022,,,,
832,65,7,26,8,2/17/2022,8/30/2022,,,,
833,50,4,522,10,2/17/2022,8/15/2022,,,,
834,29,7,296,7,2/17/2022,7/25/2022,,,,
835,42,1,678,10,2/17/2022,8/7/2022,,,,
836,58,7,27,9,2/17/2022,8/23/2022,,,,
837,135,7,590,2,2/17/2022,11/8/2022,,,,
838,132,16,306,8,2/17/2022,11/5/2022,,,,
839,145,1,54,6,2/17/2022,11/18/2022,,,,
840,42,4,465,9,2/17/2022,8/7/2022,,,,
841,26,10,238,8,2/17/2022,7/22/2022,,,,
842,116,11,992,2,2/17/2022,10/20/2022,,,,
843,7,10,616,2,2/17/2022,7/3/2022,,,,
844,36,11,816,3,2/17/2022,8/1/2022,,,,
845,47,15,230,10,2/17/2022,8/12/2022,,,,
846,169,12,264,2,2/17/2022,12/12/2022,,,,
847,309,20,163,10,2/17/2022,5/3/2023,,,,
848,138,8,268,8,2/17/2022,11/11/2022,,,,
849,85,15,412,10,2/17/2022,9/19/2022,,,,
850,20,6,414,9,2/17/2022,7/16/2022,,,,
851,184,2,768,2,2/17/2022,12/27/2022,,,,
852,95,1,243,8,2/17/2022,9/29/2022,,,,
853,140,6,703,6,2/17/2022,11/13/2022,,,,
854,331,16,692,5,2/17/2022,5/25/2023,,,,
855,140,17,160,2,2/17/2022,11/13/2022,,,,
856,331,19,184,8,2/17/2022,5/25/2023,,,,
857,19,16,675,3,2/17/2022,7/15/2022,,,,
858,160,18,259,3,2/17/2022,12/3/2022,,,,
859,160,1,357,6,2/17/2022,12/3/2022,,,,
860,208,6,723,1,2/17/2022,1/20/2023,,,,
861,290,9,471,3,2/18/2022,4/13/2023,,,,
862,102,6,866,8,2/18/2022,10/6/2022,,,,
863,252,17,756,8,2/18/2022,3/6/2023,,,,
864,9,18,389,7,2/18/2022,7/5/2022,,,,
865,176,17,383,4,2/18/2022,12/19/2022,,,,
866,144,12,597,4,2/18/2022,11/17/2022,,,,
867,59,9,609,4,2/18/2022,8/24/2022,,,,
868,171,12,749,4,2/18/2022,12/14/2022,,,,
869,81,18,902,7,2/18/2022,9/15/2022,,,,
870,177,3,870,2,2/18/2022,12/20/2022,,,,
871,102,16,799,2,2/18/2022,10/6/2022,,,,
872,259,11,945,4,2/18/2022,3/13/2023,,,,
873,239,5,33,9,2/18/2022,2/20/2023,,,,
874,176,11,333,5,2/18/2022,12/19/2022,,,,
875,231,4,310,6,2/18/2022,2/12/2023,,,,
876,319,15,224,5,2/18/2022,5/13/2023,,,,
877,231,10,311,8,2/18/2022,2/12/2023,,,,
878,220,10,638,3,2/18/2022,2/1/2023,,,,
879,223,11,362,4,2/18/2022,2/4/2023,,,,
880,299,16,674,5,2/18/2022,4/22/2023,,,,
881,232,15,183,1,2/18/2022,2/13/2023,,,,
882,294,1,918,5,2/18/2022,4/17/2023,,,,
883,234,9,740,3,2/18/2022,2/15/2023,,,,
884,110,18,739,6,2/18/2022,10/14/2022,,,,
885,92,15,819,1,2/18/2022,9/26/2022,,,,
886,510,2,420,7,2/18/2022,11/20/2023,,,,
887,213,12,498,7,2/18/2022,1/25/2023,,,,
888,516,1,713,6,2/18/2022,11/26/2023,,,,
889,57,15,776,9,2/18/2022,8/22/2022,,,,
890,103,3,874,8,2/18/2022,10/7/2022,,,,
891,103,16,642,4,2/18/2022,10/7/2022,,,,
892,228,12,191,6,2/18/2022,2/9/2023,,,,
893,255,19,342,6,2/18/2022,3/9/2023,,,,
894,136,19,527,10,2/18/2022,11/9/2022,,,,
895,126,19,197,8,2/18/2022,10/30/2022,,,,
896,164,15,976,8,2/18/2022,12/7/2022,,,,
897,186,11,820,7,2/18/2022,12/29/2022,,,,
898,171,20,273,6,2/18/2022,12/14/2022,,,,
899,176,15,596,4,2/18/2022,12/19/2022,,,,
900,78,8,345,2,2/18/2022,9/12/2022,,,,
901,517,9,671,6,2/18/2022,11/27/2023,,,,
902,42,14,114,2,2/18/2022,8/7/2022,,,,
903,36,17,705,10,2/18/2022,8/1/2022,,,,
904,211,18,747,1,2/18/2022,1/23/2023,,,,
905,171,4,541,1,2/18/2022,12/14/2022,,,,
906,117,10,451,7,2/18/2022,10/21/2022,,,,
907,367,16,371,8,2/18/2022,6/30/2023,,,,
908,235,17,55,9,2/18/2022,2/16/2023,,,,
909,50,12,265,10,2/18/2022,8/15/2022,,,,
910,236,17,827,4,2/18/2022,2/17/2023,,,,
911,32,10,515,7,2/18/2022,7/28/2022,,,,
912,335,4,892,10,2/18/2022,5/29/2023,,,,
913,282,14,70,4,2/18/2022,4/5/2023,,,,
914,27,2,28,3,2/18/2022,7/23/2022,,,,
915,120,7,196,3,2/18/2022,10/24/2022,,,,
916,81,3,762,8,2/18/2022,9/15/2022,,,,
917,81,11,505,3,2/18/2022,9/15/2022,,,,
918,319,9,87,2,2/18/2022,5/13/2023,,,,
919,238,15,633,3,2/18/2022,2/19/2023,,,,
920,20,18,179,5,2/18/2022,7/16/2022,,,,
921,144,9,153,5,2/18/2022,11/17/2022,,,,
922,104,5,130,5,2/18/2022,10/8/2022,,,,
923,135,20,899,5,2/18/2022,11/8/2022,,,,
924,226,9,967,9,2/18/2022,2/7/2023,,,,
925,132,7,875,3,2/18/2022,11/5/2022,,,,
926,278,12,58,8,2/18/2022,4/1/2023,,,,
927,267,18,305,3,2/18/2022,3/21/2023,,,,
928,267,1,182,7,2/18/2022,3/21/2023,,,,
929,178,3,656,7,2/18/2022,12/21/2022,,,,
930,205,20,409,1,2/19/2022,1/17/2023,,,,
931,166,20,577,1,2/19/2022,12/9/2022,,,,
932,141,19,614,1,2/19/2022,11/14/2022,,,,
933,342,12,340,10,2/19/2022,6/5/2023,,,,
934,141,15,181,10,2/19/2022,11/14/2022,,,,
935,173,18,473,7,2/20/2022,12/16/2022,,,,
936,291,8,725,10,2/21/2022,4/14/2023,,,,
937,29,20,645,10,2/21/2022,7/25/2022,,,,
938,89,12,515,1,2/21/2022,9/23/2022,,,,
939,48,15,418,9,2/21/2022,8/13/2022,,,,
940,24,8,679,5,2/21/2022,7/20/2022,,,,
941,16,20,907,3,2/21/2022,7/12/2022,,,,
942,29,9,304,9,2/21/2022,7/25/2022,,,,
943,24,1,521,6,2/21/2022,7/20/2022,,,,
944,54,13,954,7,2/21/2022,8/19/2022,,,,
945,126,19,69,9,2/21/2022,10/30/2022,,,,
946,62,14,786,7,2/21/2022,8/27/2022,,,,
947,92,6,836,3,2/21/2022,9/26/2022,,,,
948,235,19,932,5,2/21/2022,2/16/2023,,,,
949,251,7,703,4,2/21/2022,3/5/2023,,,,
950,142,4,873,6,2/21/2022,11/15/2022,,,,
951,239,6,151,6,2/21/2022,2/20/2023,,,,
952,60,2,235,4,2/21/2022,8/25/2022,,,,
953,234,14,924,5,2/21/2022,2/15/2023,,,,
954,114,12,499,10,2/21/2022,10/18/2022,,,,
955,102,8,559,4,2/21/2022,10/6/2022,,,,
956,235,19,429,2,2/21/2022,2/16/2023,,,,
957,299,13,29,1,2/21/2022,4/22/2023,,,,
958,180,8,631,4,2/21/2022,12/23/2022,,,,
959,234,17,509,6,2/21/2022,2/15/2023,,,,
960,169,8,277,1,2/21/2022,12/12/2022,,,,
961,234,20,671,3,2/21/2022,2/15/2023,,,,
962,261,19,548,3,2/21/2022,3/15/2023,,,,
963,222,7,62,9,2/21/2022,2/3/2023,,,,
964,479,9,167,4,2/21/2022,10/20/2023,,,,
965,67,20,261,5,2/21/2022,9/1/2022,,,,
966,248,18,575,3,2/21/2022,3/2/2023,,,,
967,96,18,897,1,2/21/2022,9/30/2022,,,,
968,54,20,575,5,2/21/2022,8/19/2022,,,,
969,308,16,204,7,2/21/2022,5/2/2023,,,,
970,414,14,915,10,2/21/2022,8/16/2023,,,,
971,230,1,215,1,2/21/2022,2/11/2023,,,,
972,302,16,318,9,2/21/2022,4/25/2023,,,,
973,413,19,662,2,2/21/2022,8/15/2023,,,,
974,296,16,675,4,2/21/2022,4/19/2023,,,,
975,227,9,502,6,2/21/2022,2/8/2023,,,,
976,282,4,402,8,2/21/2022,4/5/2023,,,,
977,104,17,541,1,2/21/2022,10/8/2022,,,,
978,241,11,727,6,2/21/2022,2/22/2023,,,,
979,590,1,786,3,2/21/2022,2/8/2024,,,,
980,158,4,6,6,2/21/2022,12/1/2022,,,,
981,171,15,246,7,2/21/2022,12/14/2022,,,,
982,92,9,616,6,2/21/2022,9/26/2022,,,,
983,99,9,402,7,2/21/2022,10/3/2022,,,,
984,94,11,198,6,2/21/2022,9/28/2022,,,,
985,169,13,599,1,2/21/2022,12/12/2022,,,,
986,148,17,272,2,2/21/2022,11/21/2022,,,,
987,49,20,79,7,2/21/2022,8/14/2022,,,,
988,945,5,806,10,2/21/2022,2/2/2025,,,,
989,164,6,179,6,2/21/2022,12/7/2022,,,,
990,106,6,146,6,2/21/2022,10/10/2022,,,,
991,68,10,867,10,2/21/2022,9/2/2022,,,,
992,73,6,290,2,2/21/2022,9/7/2022,,,,
993,61,19,494,7,2/21/2022,8/26/2022,,,,
994,74,15,402,2,2/21/2022,9/8/2022,,,,
